,id,date,employee,action,frame,seconds
2876,4132,2022-05-27 15:23:56,11,8.0,370766.0,14830.64
2877,4133,2022-05-27 15:23:57,11,12.0,370791.0,14831.64
2878,4134,2022-05-27 15:23:58,11,8.0,370815.0,14832.6
2879,4135,2022-05-27 15:24:00,11,12.0,370865.0,14834.6
2880,4136,2022-05-27 15:24:01,11,8.0,370890.0,14835.6
2881,4137,2022-05-27 15:24:20,0,15.0,371145.0,14845.8
2882,4138,2022-05-27 15:24:23,0,15.0,371220.0,14848.8
2883,4139,2022-05-27 15:24:35,0,2.0,371520.0,14860.8
2884,4140,2022-05-27 15:24:41,0,2.0,371670.0,14866.8
2885,4141,2022-05-27 15:25:02,0,15.0,372195.0,14887.8
2886,4142,2022-05-27 15:25:07,0,4.0,372320.0,14892.8
2887,4143,2022-05-27 15:25:35,11,18.0,372580.0,14903.2
2888,4144,2022-05-27 15:25:36,11,2.0,372605.0,14904.2
2889,4145,2022-05-27 15:25:36,11,18.0,372605.0,14904.2
2890,4146,2022-05-27 15:25:37,11,2.0,372631.0,14905.24
2891,4147,2022-05-27 15:25:39,11,18.0,372681.0,14907.24
2892,4148,2022-05-27 15:25:41,11,2.0,372731.0,14909.24
2893,4149,2022-05-27 15:26:57,11,12.0,373210.0,14928.4
2894,4150,2022-05-27 15:26:59,11,8.0,373260.0,14930.4
2895,4151,2022-05-27 15:27:07,11,18.0,373460.0,14938.4
2896,4152,2022-05-27 15:27:08,11,2.0,373485.0,14939.4
2897,4153,2022-05-27 15:27:11,0,14.0,373560.0,14942.4
2898,4154,2022-05-27 15:27:17,0,8.0,373710.0,14948.4
2899,4155,2022-05-27 15:27:18,0,12.0,373735.0,14949.4
2900,4156,2022-05-27 15:27:34,0,5.0,374135.0,14965.4
2901,4157,2022-05-27 15:33:21,0,18.0,374731.0,14989.24
2902,4158,2022-05-27 15:33:26,6,15.0,374856.0,14994.24
2903,4159,2022-05-27 15:33:28,0,3.0,374906.0,14996.24
2904,4160,2022-05-27 15:33:39,6,4.0,375180.0,15007.2
2905,4161,2022-05-27 15:34:46,6,14.0,375255.0,15010.2
2906,4162,2022-05-27 15:34:59,6,3.0,375580.0,15023.2
2907,4163,2022-05-27 15:35:07,6,13.0,375780.0,15031.2
2908,4164,2022-05-27 15:35:15,6,2.0,375981.0,15039.24
2909,4165,2022-05-27 15:35:18,0,13.0,376056.0,15042.24
2910,4166,2022-05-27 15:35:28,0,8.0,376306.0,15052.24
2911,4167,2022-05-27 15:35:36,6,12.0,376506.0,15060.24
2912,4168,2022-05-27 15:36:02,6,5.0,377155.0,15086.2
2913,4169,2022-05-27 15:36:04,0,18.0,377205.0,15088.2
2914,4170,2022-05-27 15:36:05,0,2.0,377230.0,15089.2
2915,4171,2022-05-27 15:36:20,0,18.0,377605.0,15104.2
2916,4172,2022-05-27 15:36:29,0,18.0,0.0,0.0
2917,4173,2022-05-27 15:37:38,11,18.0,378195.0,15127.8
2918,4174,2022-05-27 15:37:39,11,8.0,378221.0,15128.84
2919,4175,2022-05-27 15:37:47,0,5.0,378421.0,15136.84
2920,4176,2022-05-27 15:37:49,0,5.0,378471.0,15138.84
2921,4177,2022-05-27 15:37:50,6,15.0,378496.0,15139.84
2922,4178,2022-05-27 15:37:55,6,4.0,378621.0,15144.84
2923,4179,2022-05-27 15:38:11,6,14.0,378861.0,15154.44
2924,4180,2022-05-27 15:38:15,6,5.0,378961.0,15158.44
2925,4181,2022-05-27 15:42:14,11,18.0,379235.0,15169.4
2926,4182,2022-05-27 15:42:17,11,12.0,379310.0,15172.4
2927,4183,2022-05-27 15:42:23,11,8.0,379460.0,15178.4
2928,4184,2022-05-27 15:42:24,11,8.0,379485.0,15179.4
2929,4185,2022-05-27 15:42:34,0,15.0,379736.0,15189.44
2930,4186,2022-05-27 15:42:36,0,15.0,379786.0,15191.44
2931,4187,2022-05-27 15:42:45,11,18.0,380011.0,15200.44
2932,4188,2022-05-27 15:42:46,11,2.0,380036.0,15201.44
2933,4189,2022-05-27 15:42:51,0,8.0,380161.0,15206.44
2934,4190,2022-05-27 15:42:53,0,2.0,380211.0,15208.44
2935,4191,2022-05-27 15:42:57,5,12.0,380311.0,15212.44
2936,4192,2022-05-27 15:43:00,0,12.0,380386.0,15215.44
2937,4193,2022-05-27 15:43:01,5,8.0,380411.0,15216.44
2938,4194,2022-05-27 15:43:07,11,12.0,380561.0,15222.44
2939,4195,2022-05-27 15:43:08,11,8.0,380586.0,15223.44
2940,4196,2022-05-27 15:43:09,0,5.0,380611.0,15224.44
2941,4197,2022-05-27 15:43:48,11,18.0,381525.0,15261.0
2942,4198,2022-05-27 15:43:50,11,2.0,381575.0,15263.0
2943,4199,2022-05-27 15:44:04,11,12.0,381765.0,15270.6
2944,4200,2022-05-27 15:44:06,11,8.0,381815.0,15272.6
2945,4201,2022-05-27 15:44:06,11,12.0,381815.0,15272.6
2946,4202,2022-05-27 15:44:07,11,8.0,381840.0,15273.6
2947,4203,2022-05-27 15:44:37,11,12.0,382050.0,15282.0
2948,4204,2022-05-27 15:44:39,11,8.0,382100.0,15284.0
2949,4205,2022-05-27 15:44:42,11,12.0,382175.0,15287.0
2950,4206,2022-05-27 15:44:43,11,8.0,382200.0,15288.0
2951,4207,2022-05-27 15:44:52,0,18.0,382426.0,15297.04
2952,4208,2022-05-27 15:44:53,0,2.0,382451.0,15298.04
2953,4209,2022-05-27 15:45:51,5,12.0,382720.0,15308.8
2954,4210,2022-05-27 15:45:52,0,12.0,382745.0,15309.8
2955,4211,2022-05-27 15:46:08,5,5.0,383145.0,15325.8
2956,4212,2022-05-27 15:46:09,0,5.0,383170.0,15326.8
2957,4213,2022-05-27 15:46:10,0,15.0,383195.0,15327.8
2958,4214,2022-05-27 15:46:11,0,15.0,383220.0,15328.8
2959,4215,2022-05-27 15:47:14,0,4.0,383475.0,15339.0
2960,4216,2022-05-27 15:47:25,0,4.0,383751.0,15350.04
2961,4217,2022-05-27 15:49:43,0,14.0,383901.0,15356.04
2962,4218,2022-05-27 15:51:34,5,15.0,384675.0,15387.0
2963,4219,2022-05-27 15:51:38,0,15.0,384775.0,15391.0
2964,4220,2022-05-27 15:51:47,5,5.0,385000.0,15400.0
2965,4221,2022-05-27 15:51:50,0,14.0,385075.0,15403.0
2966,4222,2022-05-27 15:51:51,0,4.0,385100.0,15404.0
2967,4223,2022-05-27 15:53:32,11,18.0,385465.0,15418.6
2968,4224,2022-05-27 15:53:43,11,3.0,385740.0,15429.6
2969,4225,2022-05-27 15:54:27,0,14.0,386240.0,15449.6
2970,4226,2022-05-27 15:54:33,0,5.0,386391.0,15455.64
2971,4227,2022-05-27 15:54:32,3,15.0,386366.0,15454.64
2972,4228,2022-05-27 15:54:45,3,2.0,386691.0,15467.64
2973,4229,2022-05-27 15:55:18,0,18.0,386975.0,15479.0
2974,4230,2022-05-27 15:55:25,0,3.0,387150.0,15486.0
2975,4231,2022-05-27 15:55:30,3,12.0,387275.0,15491.0
2976,4232,2022-05-27 15:55:37,0,13.0,387450.0,15498.0
2977,4233,2022-05-27 15:55:43,3,4.0,387600.0,15504.0
2978,4234,2022-05-27 15:55:45,0,8.0,387650.0,15506.0
2979,4235,2022-05-27 15:56:34,5,15.0,388135.0,15525.4
2980,4236,2022-05-27 15:56:48,5,2.0,388485.0,15539.4
2981,4237,2022-05-27 15:57:05,11,18.0,388711.0,15548.44
2982,4238,2022-05-27 15:57:07,11,18.0,388761.0,15550.44
2983,4239,2022-05-27 15:57:08,11,8.0,388786.0,15551.44
2984,4240,2022-05-27 15:57:08,11,2.0,388786.0,15551.44
2985,4241,2022-05-27 15:57:17,11,18.0,389011.0,15560.44
2986,4242,2022-05-27 15:57:18,11,2.0,389036.0,15561.44
2987,4243,2022-05-27 15:57:19,11,18.0,389061.0,15562.44
2988,4244,2022-05-27 15:57:20,3,14.0,389086.0,15563.44
2989,4245,2022-05-27 15:57:20,11,18.0,389086.0,15563.44
2990,4246,2022-05-27 15:57:21,6,14.0,389111.0,15564.44
2991,4247,2022-05-27 15:57:34,6,4.0,389436.0,15577.44
2992,4248,2022-05-27 15:57:36,3,2.0,389486.0,15579.44
2993,4249,2022-05-27 15:58:16,6,14.0,389705.0,15588.2
2994,4250,2022-05-27 15:58:18,6,5.0,389755.0,15590.2
2995,4251,2022-05-27 15:58:30,3,12.0,389975.0,15599.0
2996,4252,2022-05-27 15:58:31,11,12.0,390000.0,15600.0
2997,4253,2022-05-27 15:58:36,11,8.0,390125.0,15605.0
2998,4254,2022-05-27 15:58:50,3,6.0,390475.0,15619.0
2999,4255,2022-05-27 15:59:06,5,12.0,390683.0,15627.32
3000,4256,2022-05-27 15:59:20,5,4.0,391026.0,15641.04
3001,4257,2022-05-27 15:59:26,5,14.0,391176.0,15647.04
3002,4258,2022-05-27 15:59:26,3,16.0,391176.0,15647.04
3003,4259,2022-05-27 15:59:28,5,5.0,391226.0,15649.04
3004,4260,2022-05-27 15:59:36,3,2.0,391426.0,15657.04
3005,4261,2022-05-27 15:59:53,5,15.0,391731.0,15669.24
3006,4262,2022-05-27 16:00:03,6,15.0,391981.0,15679.24
3007,4263,2022-05-27 16:00:04,5,2.0,392006.0,15680.24
3008,4264,2022-05-27 16:00:05,6,4.0,392030.0,15681.2
3009,4265,2022-05-27 16:00:30,11,12.0,392315.0,15692.6
3010,4266,2022-05-27 16:00:31,11,8.0,392340.0,15693.6
3011,4267,2022-05-27 16:01:17,0,18.0,392590.0,15703.6
3012,4268,2022-05-27 16:01:24,0,3.0,392765.0,15710.6
3013,4269,2022-05-27 16:01:52,11,18.0,393106.0,15724.24
3014,4270,2022-05-27 16:01:53,11,2.0,393131.0,15725.24
3015,4271,2022-05-27 16:02:09,0,18.0,393351.0,15734.04
3016,4272,2022-05-27 16:02:10,5,12.0,393376.0,15735.04
3017,4273,2022-05-27 16:02:21,0,13.0,393651.0,15746.04
3018,4274,2022-05-27 16:02:24,5,6.0,393726.0,15749.04
3019,4275,2022-05-27 16:02:29,0,8.0,393850.0,15754.0
3020,4276,2022-05-27 16:02:46,5,16.0,394255.0,15770.2
3021,4277,2022-05-27 16:02:59,5,8.0,394580.0,15783.2
3022,4278,2022-05-27 16:03:49,5,18.0,395110.0,15804.4
3023,4279,2022-05-27 16:04:06,5,4.0,395535.0,15821.4
3024,4280,2022-05-27 16:04:06,11,12.0,395535.0,15821.4
3025,4281,2022-05-27 16:04:07,11,8.0,395560.0,15822.4
3026,4282,2022-05-27 16:04:24,3,12.0,395846.0,15833.84
3027,4283,2022-05-27 16:04:27,3,2.0,395921.0,15836.84
3028,4284,2022-05-27 16:05:02,11,18.0,396395.0,15855.8
3029,4285,2022-05-27 16:05:03,11,2.0,396420.0,15856.8
3030,4286,2022-05-27 16:05:08,3,12.0,396545.0,15861.8
3031,4287,2022-05-27 16:05:15,11,12.0,396720.0,15868.8
3032,4288,2022-05-27 16:05:22,11,3.0,396895.0,15875.8
3033,4289,2022-05-27 16:05:23,5,14.0,396920.0,15876.8
3034,4290,2022-05-27 16:05:30,5,6.0,397095.0,15883.8
3035,4291,2022-05-27 16:05:39,3,6.0,397320.0,15892.8
3036,4292,2022-05-27 16:05:41,5,16.0,397370.0,15894.8
3037,4293,2022-05-27 16:05:46,5,2.0,397495.0,15899.8
3038,4294,2022-05-27 16:06:02,3,16.0,397755.0,15910.2
3039,4295,2022-05-27 16:06:11,3,2.0,397980.0,15919.2
3040,4296,2022-05-27 16:06:37,0,18.0,398311.0,15932.44
3041,4297,2022-05-27 16:06:39,0,18.0,398361.0,15934.44
3042,4298,2022-05-27 16:06:44,0,8.0,398486.0,15939.44
3043,4299,2022-05-27 16:06:48,0,2.0,398586.0,15943.44
3044,4300,2022-05-27 16:07:00,0,12.0,398786.0,15951.44
3045,4301,2022-05-27 16:07:03,0,18.0,398861.0,15954.44
3046,4302,2022-05-27 16:07:14,11,13.0,399136.0,15965.44
3047,4303,2022-05-27 16:07:17,11,2.0,399211.0,15968.44
3048,4304,2022-05-27 16:07:21,0,4.0,399310.0,15972.4
3049,4305,2022-05-27 16:07:34,0,14.0,399635.0,15985.4
3050,4306,2022-05-27 16:07:47,0,2.0,399960.0,15998.4
3051,4307,2022-05-27 16:07:48,0,12.0,399985.0,15999.4
3052,4308,2022-05-27 16:07:50,5,12.0,400035.0,16001.4
3053,4309,2022-05-27 16:08:02,5,4.0,400335.0,16013.4
3054,4310,2022-05-27 16:08:04,0,4.0,400385.0,16015.4
3055,4311,2022-05-27 16:08:28,0,15.0,400545.0,16021.8
3056,4312,2022-05-27 16:08:33,0,4.0,400670.0,16026.8
3057,4313,2022-05-27 16:08:41,0,14.0,400870.0,16034.8
3058,4314,2022-05-27 16:08:50,0,14.0,401095.0,16043.8
3059,4315,2022-05-27 16:09:05,0,5.0,401471.0,16058.84
3060,4316,2022-05-27 16:09:07,0,4.0,401521.0,16060.84
3061,4317,2022-05-27 16:09:11,0,14.0,401621.0,16064.84
3062,4318,2022-05-27 16:09:26,6,14.0,401956.0,16078.24
3063,4319,2022-05-27 16:09:28,6,5.0,402006.0,16080.24
3064,4320,2022-05-27 16:09:38,11,12.0,402236.0,16089.44
3065,4321,2022-05-27 16:09:40,11,8.0,402286.0,16091.44
3066,4322,2022-05-27 16:09:59,0,4.0,402620.0,16104.8
3067,4323,2022-05-27 16:11:39,11,12.0,403061.0,16122.44
3068,4324,2022-05-27 16:11:41,11,2.0,403111.0,16124.44
3069,4325,2022-05-27 16:12: 01,11,12.0,0.0,0.0
3070,4326,2022-05-27 16:12: 03,11,12.0,0.0,0.0
3071,4327,2022-05-27 16:12: 13,11,2.0,0.0,0.0
3072,4328,2022-05-27 16:12: 26,0,14.0,0.0,0.0
3073,4329,2022-05-27 16:12: 27,0,14.0,0.0,0.0
3074,4330,2022-05-27 16:12: 28,0,5.0,0.0,0.0
3075,4331,2022-05-27 16:12: 29,0,5.0,0.0,0.0
3076,4332,2022-05-27 16:12: 34,3,12.0,0.0,0.0
3077,4333,2022-05-27 16:12: 41,3,2.0,0.0,0.0
3078,4334,2022-05-27 16:12: 52,3,12.0,0.0,0.0
3079,4335,2022-05-27 16:12: 54,5,14.0,0.0,0.0
3080,4336,2022-05-27 16:13: 05,3,6.0,0.0,0.0
3081,4337,2022-05-27 16:13: 12,5,2.0,0.0,0.0
3082,4338,2022-05-27 16:13: 21,3,16.0,0.0,0.0
3083,4339,2022-05-27 16:13: 26,5,12.0,0.0,0.0
3084,4340,2022-05-27 16:13: 30,3,5.0,0.0,0.0
3085,4341,2022-05-27 16:13: 37,5,4.0,0.0,0.0
3086,4342,2022-05-27 16:13: 37,11,12.0,0.0,0.0
3087,4343,2022-05-27 16:13: 40,11,8.0,0.0,0.0
3088,4344,2022-05-27 16:13: 41,11,18.0,0.0,0.0
3089,4345,2022-05-27 16:13: 42,11,2.0,0.0,0.0
3090,4346,2022-05-27 16:14: 13,11,12.0,0.0,0.0
3091,4347,2022-05-27 16:14: 15,11,8.0,0.0,0.0
3092,4348,2022-05-27 16:14: 18,11,18.0,0.0,0.0
3093,4349,2022-05-27 16:14: 22,11,2.0,0.0,0.0
3094,4350,2022-05-27 16:14: 35,11,12.0,0.0,0.0
3095,4351,2022-05-27 16:14: 38,11,8.0,0.0,0.0
3096,4352,2022-05-27 16:14: 45,11,18.0,0.0,0.0
3097,4353,2022-05-27 16:14: 46,11,2.0,0.0,0.0
3098,4354,2022-05-27 16:14: 49,5,14.0,0.0,0.0
3099,4355,2022-05-27 16:14: 51,0,12.0,0.0,0.0
3100,4356,2022-05-27 16:15: 01,5,4.0,0.0,0.0
3101,4357,2022-05-27 16:15: 23,0,2.0,0.0,0.0
3102,4358,2022-05-27 16:15: 36,11,12.0,0.0,0.0
3103,4359,2022-05-27 16:15: 41,5,14.0,0.0,0.0
3104,4360,2022-05-27 16:15: 43,5,5.0,0.0,0.0
3105,4361,2022-05-27 16:16: 03,11,2.0,0.0,0.0
3106,4362,2022-05-27 16:16: 08,11,12.0,0.0,0.0
3107,4363,2022-05-27 16:16: 11,11,8.0,0.0,0.0
3108,4364,2022-05-27 16:16: 36,5,15.0,0.0,0.0
3109,4365,2022-05-27 16:16: 38,5,4.0,0.0,0.0
3110,4366,2022-05-27 16:16: 46,11,18.0,0.0,0.0
3111,4367,2022-05-27 16:16: 49,11,2.0,0.0,0.0
3112,4368,2022-05-27 16:16: 53,0,12.0,0.0,0.0
3113,4369,2022-05-27 16:16: 55,0,2.0,0.0,0.0
3114,4370,2022-05-27 16:17: 16,11,12.0,0.0,0.0
3115,4371,2022-05-27 16:17: 17,11,12.0,0.0,0.0
3116,4372,2022-05-27 16:17: 17,11,12.0,0.0,0.0
3117,4373,2022-05-27 16:17: 19,11,8.0,0.0,0.0
3118,4374,2022-05-27 16:17: 20,11,8.0,0.0,0.0
3119,4375,2022-05-27 16:17: 24,11,12.0,0.0,0.0
3120,4376,2022-05-27 16:17: 26,11,18.0,0.0,0.0
3121,4377,2022-05-27 16:17: 27,11,18.0,0.0,0.0
3122,4378,2022-05-27 16:17: 28,11,18.0,0.0,0.0
3123,4379,2022-05-27 16:17: 42,5,14.0,0.0,0.0
3124,4380,2022-05-27 16:17: 44,11,2.0,0.0,0.0
3125,4381,2022-05-27 16:17: 45,11,2.0,0.0,0.0
3126,4382,2022-05-27 16:17: 46,11,2.0,0.0,0.0
3127,4383,2022-05-27 16:17: 47,11,2.0,0.0,0.0
3128,4384,2022-05-27 16:17: 53,5,2.0,0.0,0.0
3129,4385,2022-05-27 16:19: 34,6,15.0,0.0,0.0
3130,4386,2022-05-27 16:19: 36,6,4.0,0.0,0.0
3131,4387,2022-05-27 16:19: 58,0,14.0,0.0,0.0
3132,4388,2022-05-27 16:20: 04,0,14.0,0.0,0.0
3133,4389,2022-05-27 16:20: 05,0,5.0,0.0,0.0
3134,4390,2022-05-27 16:20: 09,0,5.0,0.0,0.0
3135,4391,2022-05-27 16:21: 26,0,12.0,0.0,0.0
3136,4392,2022-05-27 16:21: 28,0,8.0,0.0,0.0
3137,4393,2022-05-27 16:22: 07,0,12.0,0.0,0.0
3138,4394,2022-05-27 16:22: 09,5,12.0,0.0,0.0
3139,4395,2022-05-27 16:22: 34,5,4.0,0.0,0.0
3140,4396,2022-05-27 16:22: 35,0,4.0,0.0,0.0
3141,4397,2022-05-27 16:23: 22,0,15.0,0.0,0.0
3142,4398,2022-05-27 16:23: 27,0,15.0,0.0,0.0
3143,4399,2022-05-27 16:23: 42,0,5.0,0.0,0.0
3144,4400,2022-05-27 16:23: 43,0,5.0,0.0,0.0
3145,4401,2022-05-27 16:23: 48,0,18.0,0.0,0.0
3146,4402,2022-05-27 16:23: 58,0,3.0,0.0,0.0
3147,4403,2022-05-27 16:24: 20,3,15.0,0.0,0.0
3148,4404,2022-05-27 16:24: 32,3,2.0,0.0,0.0
3149,4405,2022-05-27 16:24: 51,0,13.0,0.0,0.0
3150,4406,2022-05-27 16:24: 55,0,2.0,0.0,0.0
3151,4407,2022-05-27 16:25: 28,0,12.0,0.0,0.0
3152,4408,2022-05-27 16:25: 34,0,3.0,0.0,0.0
3153,4409,2022-05-27 16:25: 35,3,12.0,0.0,0.0
3154,4410,2022-05-27 16:25: 46,3,4.0,0.0,0.0
3155,4411,2022-05-27 16:25: 58,3,14.0,0.0,0.0
3156,4412,2022-05-27 16:26: 01,0,12.0,0.0,0.0
3157,4413,2022-05-27 16:26: 03,0,8.0,0.0,0.0
3158,4414,2022-05-27 16:26: 06,11,12.0,0.0,0.0
3159,4415,2022-05-27 16:26: 10,3,2.0,0.0,0.0
3160,4416,2022-05-27 16:26: 35,5,14.0,0.0,0.0
3161,4417,2022-05-27 16:26: 38,11,2.0,0.0,0.0
3162,4418,2022-05-27 16:26: 45,5,2.0,0.0,0.0
3163,4419,2022-05-27 16:27: 22,0,15.0,0.0,0.0
3164,4420,2022-05-27 16:27: 31,11,12.0,0.0,0.0
3165,4421,2022-05-27 16:27: 32,11,12.0,0.0,0.0
3166,4422,2022-05-27 16:27: 33,11,8.0,0.0,0.0
3167,4423,2022-05-27 16:27: 36,0,8.0,0.0,0.0
3168,4424,2022-05-27 16:27:43,5,12.0,418060.0,16722.4
3169,4425,2022-05-27 16:27:51,0,13.0,418260.0,16730.4
3170,4426,2022-05-27 16:27:53,5,4.0,418310.0,16732.4
3171,4427,2022-05-27 16:27:55,0,2.0,418360.0,16734.4
3172,4428,2022-05-27 16:28:04,0,12.0,418585.0,16743.4
3173,4429,2022-05-27 16:28:06,0,8.0,418635.0,16745.4
3174,4430,2022-05-27 16:28:26,0,18.0,418896.0,16755.84
3175,4431,2022-05-27 16:28:27,0,2.0,418921.0,16756.84
3176,4432,2022-05-27 16:29:06,11,18.0,419175.0,16767.0
3177,4433,2022-05-27 16:29:07,11,2.0,419200.0,16768.0
3178,4434,2022-05-27 16:29:18,0,18.0,419455.0,16778.2
3179,4435,2022-05-27 16:29:19,3,12.0,419480.0,16779.2
3180,4436,2022-05-27 16:29:21,0,2.0,419530.0,16781.2
3181,4437,2022-05-27 16:29:28,11,12.0,419705.0,16788.2
3182,4438,2022-05-27 16:29:30,3,4.0,419755.0,16790.2
3183,4439,2022-05-27 16:29:31,11,8.0,419780.0,16791.2
3184,4440,2022-05-27 16:29:36,3,14.0,419905.0,16796.2
3185,4441,2022-05-27 16:29:37,5,14.0,419930.0,16797.2
3186,4442,2022-05-27 16:29:43,0,14.0,420080.0,16803.2
3187,4443,2022-05-27 16:29:47,5,2.0,420180.0,16807.2
3188,4444,2022-05-27 16:29:48,3,2.0,420205.0,16808.2
3189,4445,2022-05-27 16:29:55,0,4.0,420380.0,16815.2
3190,4446,2022-05-27 16:30:09,11,12.0,420570.0,16822.8
3191,4447,2022-05-27 16:30:11,11,8.0,420620.0,16824.8
3192,4448,2022-05-27 16:30:39,0,15.0,421121.0,16844.84
3193,4449,2022-05-27 16:30:47,0,14.0,421321.0,16852.84
3194,4450,2022-05-27 16:30:54,0,8.0,421496.0,16859.84
3195,4451,2022-05-27 16:30:58,0,2.0,421596.0,16863.84
3196,4452,2022-05-27 16:31:05,5,12.0,421771.0,16870.84
3197,4453,2022-05-27 16:31:06,0,12.0,421796.0,16871.84
3198,4454,2022-05-27 16:31:16,5,4.0,422046.0,16881.84
3199,4455,2022-05-27 16:31:20,0,4.0,422146.0,16885.84
3200,4456,2022-05-27 16:32:10,0,12.0,422455.0,16898.2
3201,4457,2022-05-27 16:32:17,0,3.0,422630.0,16905.2
3202,4458,2022-05-27 16:32:45,11,18.0,423070.0,16922.8
3203,4459,2022-05-27 16:32:46,11,2.0,423095.0,16923.8
3204,4460,2022-05-27 16:32:49,0,13.0,423170.0,16926.8
3205,4461,2022-05-27 16:32:56,0,2.0,423345.0,16933.8
3206,4462,2022-05-27 16:34:45,0,14.0,423844.0,16953.76
3207,4463,2022-05-27 16:34:47,5,14.0,423894.0,16955.76
3208,4464,2022-05-27 16:35:05,0,18.0,424344.0,16973.76
3209,4465,2022-05-27 16:35:06,0,2.0,424369.0,16974.76
3210,4466,2022-05-27 16:35:07,5,2.0,424394.0,16975.76
3211,4467,2022-05-27 16:35:08,11,18.0,424419.0,16976.76
3212,4468,2022-05-27 16:35:16,11,3.0,424619.0,16984.76
3213,4469,2022-05-27 16:35:18,0,12.0,424669.0,16986.76
3214,4470,2022-05-27 16:35:19,0,8.0,424694.0,16987.76
3215,4471,2022-05-27 16:35:21,11,13.0,424745.0,16989.8
3216,4472,2022-05-27 16:35:25,11,18.0,424845.0,16993.8
3217,4473,2022-05-27 16:35:27,11,2.0,424895.0,16995.8
3218,4474,2022-05-27 16:35:29,11,8.0,424945.0,16997.8
3219,4475,2022-05-27 16:35:39,5,12.0,425195.0,17007.8
3220,4476,2022-05-27 16:35:43,11,18.0,425295.0,17011.8
3221,4477,2022-05-27 16:35:45,11,2.0,425345.0,17013.8
3222,4478,2022-05-27 16:35:46,11,18.0,425370.0,17014.8
3223,4479,2022-05-27 16:35:57,11,3.0,425645.0,17025.8
3224,4480,2022-05-27 16:36:01,11,13.0,425745.0,17029.8
3225,4481,2022-05-27 16:36:09,11,8.0,425945.0,17037.8
3226,4482,2022-05-27 16:36:11,5,4.0,425995.0,17039.8
3227,4483,2022-05-27 16:36:18,5,14.0,426169.0,17046.76
3228,4484,2022-05-27 16:36:19,0,12.0,426194.0,17047.76
3229,4485,2022-05-27 16:36:31,5,2.0,426494.0,17059.76
3230,4486,2022-05-27 16:36:33,0,2.0,426544.0,17061.76
3231,4487,2022-05-27 16:36:54,11,12.0,426749.0,17069.96
3232,4488,2022-05-27 16:36:56,11,8.0,426799.0,17071.96
3233,4489,2022-05-27 16:37:19,11,18.0,427014.0,17080.56
3234,4490,2022-05-27 16:37:21,11,2.0,427064.0,17082.56
3235,4491,2022-05-27 16:37:22,11,18.0,427089.0,17083.56
3236,4492,2022-05-27 16:37:25,11,2.0,427165.0,17086.6
3237,4493,2022-05-27 16:37:41,11,12.0,427405.0,17096.2
3238,4494,2022-05-27 16:37:43,11,8.0,427454.0,17098.16
3239,4495,2022-05-27 16:38:01,0,12.0,427725.0,17109.0
3240,4496,2022-05-27 16:38:02,0,12.0,427750.0,17110.0
3241,4497,2022-05-27 16:38:03,0,8.0,427775.0,17111.0
3242,4498,2022-05-27 16:38:04,0,8.0,427800.0,17112.0
3243,4499,2022-05-27 16:38:16,11,12.0,428100.0,17124.0
3244,4500,2022-05-27 16:38:18,11,8.0,428150.0,17126.0
3245,4501,2022-05-27 16:38:22,0,18.0,428250.0,17130.0
3246,4502,2022-05-27 16:38:25,0,18.0,428325.0,17133.0
3247,4503,2022-05-27 16:38:55,11,18.0,429074.0,17162.96
3248,4504,2022-05-27 16:38:59,11,18.0,429174.0,17166.96
3249,4505,2022-05-27 16:39:01,11,8.0,429224.0,17168.96
3250,4506,2022-05-27 16:39:02,11,12.0,429249.0,17169.96
3251,4507,2022-05-27 16:39:07,11,18.0,429374.0,17174.96
3252,4508,2022-05-27 16:39:11,11,2.0,429474.0,17178.96
3253,4509,2022-05-27 16:39:18,11,2.0,429649.0,17185.96
3254,4510,2022-05-27 16:39:25,11,12.0,429824.0,17192.96
3255,4511,2022-05-27 16:39:27,11,12.0,429874.0,17194.96
3256,4512,2022-05-27 16:39:28,11,12.0,429899.0,17195.96
3257,4513,2022-05-27 16:39:29,11,8.0,429924.0,17196.96
3258,4514,2022-05-27 16:39:31,11,8.0,429974.0,17198.96
3259,4515,2022-05-27 16:39:33,11,8.0,430024.0,17200.96
3260,4516,2022-05-27 16:39:37,11,18.0,430124.0,17204.96
3261,4517,2022-05-27 16:39:41,11,18.0,430225.0,17209.0
3262,4518,2022-05-27 16:39:42,0,8.0,430249.0,17209.96
3263,4519,2022-05-27 16:39:48,11,8.0,430399.0,17215.96
3264,4520,2022-05-27 16:39:57,11,18.0,430625.0,17225.0
3265,4521,2022-05-27 16:40:00,11,18.0,430699.0,17227.96
3266,4522,2022-05-27 16:40:14,11,8.0,431049.0,17241.96
3267,4523,2022-05-27 16:40:28,11,18.0,431400.0,17256.0
3268,4524,2022-05-27 16:40:46,11,8.0,431850.0,17274.0
3269,4525,2022-05-27 16:41:00,11,18.0,432200.0,17288.0
3270,4526,2022-05-27 16:41:44,5,12.0,433299.0,17331.96
3271,4527,2022-05-27 16:41:47,0,18.0,433374.0,17334.96
3272,4528,2022-05-27 16:41:48,0,18.0,433399.0,17335.96
3273,4529,2022-05-27 16:41:51,0,12.0,433474.0,17338.96
3274,4530,2022-05-27 16:42:07,0,18.0,433874.0,17354.96
3275,4531,2022-05-27 16:42:15,5,4.0,434074.0,17362.96
3276,4532,2022-05-27 16:42:16,0,4.0,434099.0,17363.96
3277,4533,2022-05-27 16:42:19,11,5.0,434174.0,17366.96
